Loyalty Number,Year,Month,Flights Booked,Flights with Companions,Total Flights,Distance,Points Accumulated,Points Redeemed,Dollar Cost Points Redeemed,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Date
984878,2018,5,2,2,4,3192,319.0,366,30,Canada,Saskatchewan,Regina,S6J 3G0,Male,College,79258,Divorced,Star,2433.09,Standard,2016-12-01
587420,2017,1,4,0,4,836,83.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Male,College,79258,Married,Star,2482.92,Standard,2012-09-01
587480,2017,1,6,0,6,1578,157.0,0,0,Canada,Ontario,Toronto,M8Y 4K8,Male,Doctor,193840,Married,Star,2585.94,Standard,2014-01-01
587543,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,74756,Married,Star,3554.85,Standard,2018-06-01
587591,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,60235,Divorced,Star,4834.71,Standard,2013-04-01
587623,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,50546,Divorced,Star,5800.17,Standard,2016-09-01
587633,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Victoria,V10 6T5,Female,High School or Below,50806,Married,Star,2423.26,Standard,2018-05-01
587769,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Trenton,K8V 4B2,Male,Doctor,212281,Divorced,Star,9421.1,Standard,2018-12-01
587800,2017,1,0,0,0,0,0.0,0,0,Canada,Saskatchewan,Regina,S6J 3G0,Male,College,79258,Single,Star,7320.07,Standard,2015-11-01
587867,2017,1,13,0,13,2145,214.0,0,0,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,79208,Married,Nova,11565.69,Standard,2018-05-01
588015,2017,1,7,6,13,2574,257.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,54250,Married,Star,20930.05,Standard,2015-09-01
588095,2017,1,6,0,6,1434,143.0,0,0,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,98675,Divorced,Star,8272.49,Standard,2013-02-01
588220,2017,1,9,3,12,1308,130.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,52249,Single,Star,2606.19,Standard,2013-05-01
588237,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,75827,Married,Star,3939.01,Standard,2013-11-01
588516,2017,1,6,2,8,2016,201.0,0,0,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,70119,Married,Aurora,5536.39,Standard,2016-05-01
588657,2017,1,0,0,0,0,0.0,0,0,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,65131,Married,Nova,5460.32,Standard,2015-02-01
588789,2017,1,9,0,9,1287,128.0,0,0,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,75551,Married,Nova,3136.7,Standard,2016-03-01
588864,2017,1,0,0,0,0,0.0,0,0,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,53433,Married,Nova,10926.69,Standard,2018-10-01
588917,2017,1,1,0,1,1746,174.0,0,0,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,73136,Divorced,Star,35203.57,Standard,2016-02-01
588980,2017,1,1,0,1,2576,257.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Male,College,79258,Single,Nova,4524.64,Standard,2014-12-01
588993,2017,1,0,0,0,0,0.0,0,0,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Bachelor,68104,Divorced,Star,2577.51,Standard,2018-08-01
589101,2017,1,5,1,6,1080,108.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,77161,Divorced,Aurora,12622.83,Standard,2012-11-01
589394,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,91168,Married,Star,2707.21,Standard,2012-12-01
589427,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,London,M5B 3E4,Female,College,79258,Divorced,Star,2724.43,Standard,2017-11-01
589466,2017,1,2,2,4,2132,213.0,0,0,Canada,British Columbia,Victoria,V10 6T5,Female,College,79258,Married,Star,2305.06,Standard,2015-09-01
589580,2017,1,11,0,11,2662,266.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Male,Doctor,152955,Married,Star,3954.34,Standard,2015-08-01
589745,2017,1,4,0,4,2108,210.0,0,0,Canada,Newfoundland,St. John's,A1C 6H9,Female,High School or Below,46459,Married,Nova,7188.29,Standard,2013-01-01
589765,2017,1,9,6,15,1605,160.0,0,0,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,104488,Single,Aurora,9406.38,Standard,2013-04-01
589795,2017,1,11,1,12,3132,313.0,0,0,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,59510,Single,Nova,9075.77,Standard,2016-03-01
589818,2017,1,0,0,0,0,0.0,0,0,Canada,Nova Scotia,Halifax,B3J 9S2,Male,College,79258,Married,Star,9472.96,Standard,2012-09-01
589840,2017,1,1,0,1,2831,283.0,0,0,Canada,Ontario,Thunder Bay,K8T 5M5,Male,College,79258,Married,Star,4903.13,Standard,2014-11-01
590012,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,62259,Married,Nova,3746.75,Standard,2015-06-01
590025,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Trenton,K8V 4B2,Female,College,79258,Married,Nova,6331.34,Standard,2017-12-01
590098,2017,1,11,5,16,2240,224.0,0,0,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,79258,Single,Star,2252.42,Standard,2014-04-01
868744,2017,12,2,2,4,3416,341.0,390,32,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,79258,Single,Star,7637.11,Standard,2015-09-01
590280,2017,1,1,0,1,1889,188.0,0,0,Canada,Ontario,Toronto,P2T 6G3,Female,College,79258,Single,Aurora,20552.62,Standard,2014-01-01
590301,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,78114,Married,Aurora,5126.04,Standard,2012-10-01
590393,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,76459,Married,Nova,6165.86,Standard,2018-10-01
590485,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 9K8,Male,College,79258,Married,Star,7547.76,Standard,2012-10-01
590514,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,75973,Married,Star,24320.64,Standard,2012-10-01
590621,2017,1,0,0,0,0,0.0,0,0,Canada,Alberta,Edmonton,T9G 1W3,Female,College,79258,Single,Aurora,8255.06,Standard,2018-11-01
590647,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,62604,Married,Nova,7243.87,Standard,2013-07-01
117939,2017,1,10,0,10,1100,110.0,0,0,Canada,Quebec,Montreal,H4G 3T4,Male,College,79258,Single,Star,20294.39,Standard,2013-11-01
590752,2017,1,0,0,0,0,0.0,0,0,Canada,Alberta,Peace River,T9O 2W2,Male,Bachelor,105034,Married,Nova,5727.33,Standard,2015-09-01
590778,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,78300,Married,Star,27643.24,Standard,2017-07-01
590936,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,67116,Married,Nova,7025.65,Standard,2013-10-01
590981,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 2J6,Female,College,79258,Single,Star,2113.86,Standard,2017-06-01
590989,2017,1,0,0,0,0,0.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,72036,Single,Nova,8193.09,Standard,2013-02-01
591174,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,College,79258,Married,Star,5619.69,Standard,2017-11-01
591234,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,58786,Married,Nova,14019.98,Standard,2018-10-01
591272,2017,1,0,0,0,0,0.0,0,0,Canada,Alberta,Peace River,T9O 2W2,Female,Bachelor,53068,Single,Star,13350.12,Standard,2012-08-01
591367,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,P1J 8T7,Female,College,79258,Married,Nova,4774.75,Standard,2017-04-01
591377,2017,1,6,0,6,2250,225.0,0,0,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,95265,Single,Star,12902.56,Standard,2016-06-01
591414,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,57033,Married,Nova,9035.67,2018 Promotion,2018-03-01
591476,2017,1,9,0,9,2286,228.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,79258,Married,Aurora,6105.8,Standard,2012-08-01
591547,2017,1,1,1,2,1028,102.0,0,0,Canada,Ontario,Toronto,M2M 6J7,Male,Bachelor,61018,Single,Nova,2794.91,Standard,2012-07-01
591576,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2Y 4R4,Female,College,79258,Single,Star,4531.68,Standard,2012-11-01
591579,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,51785,Single,Aurora,5406.88,Standard,2018-08-01
591608,2017,1,1,1,2,406,40.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,80885,Married,Aurora,5074.25,Standard,2013-01-01
591641,2017,1,0,0,0,0,0.0,0,0,Canada,Manitoba,Winnipeg,R3R 3T4,Male,Bachelor,70280,Single,Nova,8556.58,Standard,2017-07-01
591731,2017,1,9,0,9,2727,272.0,0,0,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,51370,Married,Star,4064.18,Standard,2013-09-01
591758,2017,1,0,0,0,0,0.0,0,0,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,50800,Divorced,Nova,3265.16,Standard,2013-07-01
591841,2017,1,8,0,8,576,57.0,0,0,Canada,Ontario,Toronto,P1J 8T7,Male,College,79258,Married,Star,2677.28,Standard,2014-12-01
591854,2017,1,0,0,0,0,0.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,59300,Single,Nova,4070.05,Standard,2014-01-01
592003,2017,1,0,0,0,0,0.0,0,0,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,60845,Married,Aurora,73225.96,2018 Promotion,2018-03-01
592034,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,104968,Married,Nova,8819.02,2018 Promotion,2018-02-01
592064,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,79258,Single,Nova,5612.38,Standard,2017-10-01
592088,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 9K8,Female,College,79258,Single,Star,4101.94,Standard,2015-05-01
592145,2017,1,2,2,4,1192,119.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,88423,Married,Aurora,7035.76,Standard,2015-01-01
592213,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,92559,Married,Star,2664.24,Standard,2014-08-01
592251,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,85587,Married,Nova,30154.68,Standard,2013-05-01
592302,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 9K8,Male,College,79258,Married,Nova,10377.37,Standard,2017-09-01
592350,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,93736,Married,Star,2542.06,Standard,2017-02-01
592431,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,87017,Married,Nova,10700.5,Standard,2014-04-01
592485,2017,1,6,0,6,2484,248.0,0,0,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,61804,Married,Nova,7282.97,Standard,2012-09-01
592515,2017,1,0,0,0,0,0.0,0,0,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,74713,Married,Star,2570.16,Standard,2012-09-01
592532,2017,1,0,0,0,0,0.0,0,0,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Female,Bachelor,78636,Married,Star,2472.47,Standard,2012-08-01
592966,2017,1,9,0,9,2340,234.0,0,0,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,62515,Married,Aurora,8966.31,Standard,2013-01-01
592992,2017,1,5,0,5,1090,109.0,0,0,Canada,Ontario,Trenton,K8V 4B2,Male,College,79258,Married,Aurora,61850.19,Standard,2013-07-01
593039,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,93679,Divorced,Nova,7803.5,Standard,2017-12-01
593116,2017,1,3,3,6,1866,186.0,0,0,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,51510,Married,Nova,2810.46,Standard,2014-12-01
593190,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,96269,Divorced,Aurora,7334.33,Standard,2013-02-01
593252,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,51553,Married,Aurora,7295.43,Standard,2015-12-01
593277,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Thunder Bay,K8T 5M5,Female,College,79258,Single,Nova,5143.87,Standard,2017-12-01
593340,2017,1,2,0,2,888,88.0,0,0,Canada,Nova Scotia,Halifax,B3J 9S2,Male,High School or Below,73681,Single,Star,5305.09,Standard,2013-02-01
593386,2017,1,11,3,14,2156,215.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,87921,Married,Aurora,10507.5,2018 Promotion,2018-03-01
593421,2017,1,5,5,10,2950,295.0,0,0,Canada,Quebec,Hull,J8Y 3Z5,Female,Doctor,250240,Married,Nova,14206.98,Standard,2016-05-01
593506,2017,1,7,0,7,763,76.0,0,0,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,68526,Single,Star,5457.26,Standard,2013-07-01
593651,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,47297,Married,Aurora,9320.28,Standard,2014-12-01
593684,2017,1,5,4,9,3222,322.0,0,0,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,50118,Single,Star,7868.1,Standard,2015-04-01
593710,2017,1,5,5,10,2670,267.0,0,0,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Male,College,79258,Married,Star,2607.82,Standard,2014-05-01
593781,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,College,79258,Single,Star,2308.47,Standard,2012-08-01
593868,2017,1,3,0,3,891,89.0,0,0,Canada,Ontario,Ottawa,K1G 4Z0,Male,Bachelor,75983,Married,Aurora,6106.47,Standard,2016-07-01
593885,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,51525,Married,Aurora,5700.76,Standard,2018-11-01
594028,2017,1,13,1,14,1414,141.0,0,0,Canada,Ontario,Toronto,P2T 6G3,Female,College,79258,Single,Star,2414.07,Standard,2012-06-01
594200,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Ottawa,K1F 2R2,Female,College,79258,Married,Aurora,15563.37,Standard,2018-12-01
594468,2017,1,0,0,0,0,0.0,0,0,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Female,College,79258,Married,Star,18542.3,Standard,2015-09-01
594598,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,23265,Divorced,Aurora,14137.23,2018 Promotion,2018-03-01
594626,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,56648,Married,Nova,7221.15,Standard,2014-12-01
594649,2017,1,7,2,9,2664,266.0,0,0,Canada,Ontario,Ottawa,K1G 4Z0,Female,Bachelor,49425,Married,Star,2429.6,Standard,2012-07-01
594672,2017,1,6,3,9,2088,208.0,0,0,Canada,Ontario,London,M5B 3E4,Female,Bachelor,79135,Married,Nova,20600.24,Standard,2014-11-01
594997,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,67540,Married,Star,5338.53,Standard,2016-09-01
595024,2017,1,5,0,5,2040,204.0,0,0,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,58844,Married,Nova,7356.01,Standard,2012-08-01
595027,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,51573,Single,Aurora,6005.21,Standard,2017-06-01
595028,2017,1,11,6,17,3213,321.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,86264,Married,Nova,5994.26,Standard,2015-08-01
595083,2017,1,2,2,4,616,61.0,0,0,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,68175,Single,Nova,22620.75,Standard,2015-03-01
595169,2017,1,9,1,10,2190,219.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,48601,Divorced,Nova,5749.88,Standard,2012-07-01
595215,2017,1,3,2,5,1045,104.0,0,0,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,55914,Married,Star,2688.86,Standard,2016-01-01
595235,2017,1,12,0,12,1932,193.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,49960,Married,Star,7297.69,Standard,2015-12-01
595236,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,60897,Married,Star,2712.83,Standard,2018-05-01
595323,2017,1,11,3,14,3122,312.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Male,High School or Below,53005,Single,Star,2272.34,Standard,2015-11-01
595325,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,51574,Married,Aurora,5149.3,Standard,2013-11-01
595334,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,62830,Married,Nova,6347.5,Standard,2018-07-01
595529,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,103705,Single,Star,6375.08,Standard,2015-02-01
595624,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,51161,Single,Aurora,6852.36,Standard,2018-10-01
595658,2017,1,10,0,10,2590,259.0,0,0,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,53724,Single,Nova,10960.94,Standard,2013-03-01
595681,2017,1,11,0,11,3377,337.0,0,0,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,80052,Single,Star,4762.82,Standard,2015-04-01
595775,2017,1,0,0,0,0,0.0,0,0,Canada,New Brunswick,Moncton,E1A 2A7,Male,High School or Below,66546,Single,Star,2393.12,Standard,2018-12-01
595965,2017,1,4,0,4,932,93.0,0,0,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,College,79258,Single,Star,4936.89,Standard,2013-02-01
595978,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M8Y 4K8,Female,High School or Below,65565,Married,Aurora,5498.94,Standard,2017-05-01
595980,2017,1,8,0,8,1696,169.0,0,0,Canada,Ontario,Toronto,P1J 8T7,Male,High School or Below,50872,Married,Nova,13269.6,Standard,2016-01-01
596004,2017,1,4,0,4,1388,138.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,79258,Single,Star,4881.75,Standard,2013-01-01
596033,2017,1,0,0,0,0,0.0,0,0,Canada,Alberta,Banff,T4V 1D4,Female,Doctor,94871,Divorced,Star,3041.79,Standard,2015-08-01
596153,2017,1,0,0,0,0,0.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,79258,Married,Nova,4821.99,Standard,2014-02-01
596171,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 2J6,Female,College,79258,Single,Star,8169.33,Standard,2018-06-01
596173,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,56714,Married,Aurora,20003.14,Standard,2015-08-01
596179,2017,1,9,0,9,981,98.0,0,0,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,50879,Single,Star,3933.81,Standard,2014-03-01
596297,2017,1,0,0,0,0,0.0,0,0,Canada,Manitoba,Winnipeg,R6Y 4T5,Male,Bachelor,70053,Married,Nova,7413.42,Standard,2017-11-01
596327,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 2J6,Male,College,79258,Married,Star,2434.09,Standard,2016-01-01
596390,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,75473,Married,Aurora,5251.98,Standard,2017-04-01
596462,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Male,College,79258,Divorced,Star,7757.13,2018 Promotion,2018-03-01
596544,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 2J6,Male,College,79258,Married,Star,2448.65,2018 Promotion,2018-03-01
596586,2017,1,6,6,12,2352,235.0,0,0,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,88321,Divorced,Aurora,5365.54,Standard,2013-08-01
596674,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,86483,Married,Star,9521.68,Standard,2014-01-01
596787,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,58789,Married,Star,8132.7,Standard,2016-05-01
596818,2017,1,7,3,10,2680,268.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,96926,Single,Star,14042.1,Standard,2013-10-01
596911,2017,1,1,1,2,1500,150.0,0,0,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,85848,Married,Aurora,24636.97,Standard,2013-07-01
597023,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,79336,Married,Nova,5525.47,Standard,2013-12-01
597124,2017,1,0,0,0,0,0.0,0,0,Canada,New Brunswick,Fredericton,E3B 2H2,Male,College,79258,Married,Nova,5373.72,Standard,2013-03-01
597156,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,85447,Married,Nova,5639.94,2018 Promotion,2018-02-01
597189,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,79258,Married,Star,4025.1,Standard,2017-05-01
597191,2017,1,6,0,6,1488,148.0,0,0,Canada,Alberta,Edmonton,T9G 1W3,Male,College,79258,Single,Star,2275.36,Standard,2015-12-01
875707,2018,1,3,0,3,2658,265.0,318,26,Canada,Alberta,Calgary,T3E 2V9,Male,Bachelor,71095,Married,Star,8082.88,Standard,2017-11-01
597228,2017,1,12,1,13,2977,297.0,0,0,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,57188,Married,Star,4434.41,Standard,2016-03-01
597237,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,79258,Married,Star,6940.97,Standard,2014-07-01
597267,2017,1,9,0,9,1998,199.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,97240,Divorced,Star,5170.36,Standard,2012-09-01
597294,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,52971,Married,Star,2791.88,2018 Promotion,2018-02-01
597300,2017,1,11,0,11,1529,152.0,0,0,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,70159,Married,Nova,4982.68,Standard,2012-04-01
597313,2017,1,9,4,13,1443,144.0,0,0,Canada,Nova Scotia,Halifax,B3J 9S2,Female,High School or Below,79097,Married,Star,12023.75,Standard,2013-10-01
597522,2017,1,0,0,0,0,0.0,0,0,Canada,New Brunswick,Fredericton,E3B 2H2,Male,College,79258,Single,Nova,3649.19,Standard,2015-09-01
597532,2017,1,1,0,1,1061,106.0,0,0,Canada,Ontario,Toronto,P1W 1K4,Male,College,79258,Single,Nova,11095.97,Standard,2015-12-01
597837,2017,1,3,0,3,1470,147.0,0,0,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,72180,Married,Star,6446.71,Standard,2013-05-01
597897,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,79258,Single,Star,4759.66,Standard,2018-06-01
597981,2017,1,1,0,1,2664,266.0,0,0,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,48626,Married,Aurora,8789.88,Standard,2016-11-01
598016,2017,1,1,0,1,511,51.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,89419,Married,Star,4742.62,Standard,2016-05-01
598059,2017,1,11,0,11,1419,141.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,99753,Married,Star,8459.05,Standard,2016-03-01
598258,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,88759,Married,Aurora,5256.92,Standard,2015-03-01
598360,2017,1,7,0,7,1183,118.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,69696,Single,Star,11009.13,Standard,2012-07-01
598364,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,68532,Single,Nova,5079.67,Standard,2017-01-01
598369,2017,1,4,4,8,1016,101.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Male,High School or Below,67642,Married,Aurora,5847.42,Standard,2013-07-01
598398,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,60926,Married,Aurora,5281.83,Standard,2016-11-01
598705,2017,1,9,3,12,1320,132.0,0,0,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,55356,Married,Star,10094.13,Standard,2014-10-01
598711,2017,1,0,0,0,0,0.0,0,0,Canada,Nova Scotia,Halifax,B3J 9S2,Female,High School or Below,54033,Single,Nova,12298.69,Standard,2017-12-01
598760,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,64255,Married,Star,31758.35,Standard,2013-04-01
598799,2017,1,1,0,1,791,79.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,57954,Married,Nova,5066.63,Standard,2015-01-01
599078,2017,1,0,0,0,0,0.0,0,0,Canada,Yukon,Whitehorse,Y2K 6R0,Female,College,79258,Married,Star,2710.15,Standard,2017-11-01
599145,2017,1,0,0,0,0,0.0,0,0,Canada,Saskatchewan,Regina,S1J 3C5,Male,Bachelor,91572,Divorced,Star,2665.74,Standard,2015-10-01
599184,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,73995,Single,Aurora,7442.57,Standard,2017-05-01
599341,2017,1,7,1,8,1824,182.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,54890,Married,Star,3891.54,Standard,2015-11-01
